Day,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
2022-03-24,United Kingdom,2022-03-25 04:20:46,21.69400000000001,-71.7979,5888,36,,,"Turks and Caicos Islands, United Kingdom",15207.397076295263,0.6114130434782609
2022-03-24,United Kingdom,2022-03-25 04:20:46,,,0,0,,,"Unknown, United Kingdom",,
2022-03-24,United Kingdom,2022-03-25 04:20:46,52.1307,-3.7837,849797,7092,,,"Wales, United Kingdom",27075.67068119544,0.8345522518907457
2022-03-25,United Kingdom,2022-03-26 04:20:23,18.2206,-63.0686,2633,9,,,"Anguilla, United Kingdom",17550.99320090654,0.3418154196733764
2022-03-25,United Kingdom,2022-03-26 04:20:23,32.3078,-64.7505,12354,127,,,"Bermuda, United Kingdom",19838.453262248488,1.0280071231989638
2022-03-25,United Kingdom,2022-03-26 04:20:23,18.4207,-64.64,6141,62,,,"British Virgin Islands, United Kingdom",20309.554519297548,1.0096075557726754
2022-03-25,United Kingdom,2022-03-26 04:20:23,19.3133,-81.2546,20606,24,,,"Cayman Islands, United Kingdom",31354.2300669507,0.11647093079685528
2022-03-25,United Kingdom,2022-03-26 04:20:23,49.3723,-2.3644,0,0,,,"Channel Islands, United Kingdom",0.0,
2022-03-25,United Kingdom,2022-03-26 04:20:23,52.3555,-1.1743,17419944,142780,,,"England, United Kingdom",31119.713026017733,0.819635241077698
2022-03-25,United Kingdom,2022-03-26 04:20:23,-51.7963,-59.5236,119,0,,,"Falkland Islands (Malvinas), United Kingdom",3416.5948894631065,0.0
2022-03-25,United Kingdom,2022-03-26 04:20:23,36.1408,-5.3536,16660,101,,,"Gibraltar, United Kingdom",49449.40785372949,0.6062424969987995
2022-03-25,United Kingdom,2022-03-26 04:20:23,49.448196,-2.58949,20785,31,,,"Guernsey, United Kingdom",32992.063492063484,0.1491460187635314
2022-03-25,United Kingdom,2022-03-26 04:20:23,54.2361,-4.5481,27566,82,,,"Isle of Man, United Kingdom",32418.38366732524,0.29746789523325834
2022-03-25,United Kingdom,2022-03-26 04:20:23,49.2138,-2.1358,44859,118,,,"Jersey, United Kingdom",41042.08600182983,0.26304643438328984
2022-03-25,United Kingdom,2022-03-26 04:20:23,16.742498,-62.187366,174,2,,,"Montserrat, United Kingdom",3480.696139227845,1.1494252873563218
2022-03-25,United Kingdom,2022-03-26 04:20:23,54.7877,-6.4923,678397,3292,,,"Northern Ireland, United Kingdom",36054.262329931975,0.4852615798713733
2022-03-25,United Kingdom,2022-03-26 04:20:23,-7.9467,-14.3559,4,0,,,"Saint Helena, Ascension and Tristan da Cunha, United Kingdom",70.65889418830595,0.0
2022-03-25,United Kingdom,2022-03-26 04:20:23,56.4907,-4.2026,1740857,11287,,,"Scotland, United Kingdom",31864.56903336811,0.6483588255669478
2022-03-25,United Kingdom,2022-03-26 04:20:23,21.69400000000001,-71.7979,5888,36,,,"Turks and Caicos Islands, United Kingdom",15207.397076295263,0.6114130434782609
2022-03-25,United Kingdom,2022-03-26 04:20:23,,,0,0,,,"Unknown, United Kingdom",,
2022-03-25,United Kingdom,2022-03-26 04:20:23,52.1307,-3.7837,851925,7095,,,"Wales, United Kingdom",27143.47161154655,0.8328197904745136
2022-03-26,United Kingdom,2022-03-27 04:20:47,18.2206,-63.0686,2633,9,,,"Anguilla, United Kingdom",17550.99320090654,0.3418154196733764
2022-03-26,United Kingdom,2022-03-27 04:20:47,32.3078,-64.7505,12354,127,,,"Bermuda, United Kingdom",19838.453262248488,1.0280071231989638
2022-03-26,United Kingdom,2022-03-27 04:20:47,18.4207,-64.64,6141,62,,,"British Virgin Islands, United Kingdom",20309.554519297548,1.0096075557726754
2022-03-26,United Kingdom,2022-03-27 04:20:47,19.3133,-81.2546,20606,24,,,"Cayman Islands, United Kingdom",31354.2300669507,0.11647093079685528
2022-03-26,United Kingdom,2022-03-27 04:20:47,49.3723,-2.3644,0,0,,,"Channel Islands, United Kingdom",0.0,
2022-03-26,United Kingdom,2022-03-27 04:20:47,52.3555,-1.1743,17419944,142780,,,"England, United Kingdom",31119.713026017733,0.819635241077698
2022-03-26,United Kingdom,2022-03-27 04:20:47,-51.7963,-59.5236,119,0,,,"Falkland Islands (Malvinas), United Kingdom",3416.5948894631065,0.0
2022-03-26,United Kingdom,2022-03-27 04:20:47,36.1408,-5.3536,16660,101,,,"Gibraltar, United Kingdom",49449.40785372949,0.6062424969987995
2022-03-26,United Kingdom,2022-03-27 04:20:47,49.448196,-2.58949,20785,31,,,"Guernsey, United Kingdom",32992.063492063484,0.1491460187635314
2022-03-26,United Kingdom,2022-03-27 04:20:47,54.2361,-4.5481,27566,82,,,"Isle of Man, United Kingdom",32418.38366732524,0.29746789523325834
2022-03-26,United Kingdom,2022-03-27 04:20:47,49.2138,-2.1358,44859,118,,,"Jersey, United Kingdom",41042.08600182983,0.26304643438328984
2022-03-26,United Kingdom,2022-03-27 04:20:47,16.742498,-62.187366,175,2,,,"Montserrat, United Kingdom",3500.7001400280046,1.1428571428571428
2022-03-26,United Kingdom,2022-03-27 04:20:47,54.7877,-6.4923,678397,3292,,,"Northern Ireland, United Kingdom",36054.262329931975,0.4852615798713733
2022-03-26,United Kingdom,2022-03-27 04:20:47,-7.9467,-14.3559,4,0,,,"Saint Helena, Ascension and Tristan da Cunha, United Kingdom",70.65889418830595,0.0
2022-03-26,United Kingdom,2022-03-27 04:20:47,56.4907,-4.2026,1740857,11287,,,"Scotland, United Kingdom",31864.56903336811,0.6483588255669478
2022-03-26,United Kingdom,2022-03-27 04:20:47,21.69400000000001,-71.7979,5888,36,,,"Turks and Caicos Islands, United Kingdom",15207.397076295263,0.6114130434782609
2022-03-26,United Kingdom,2022-03-27 04:20:47,,,0,0,,,"Unknown, United Kingdom",,
2022-03-26,United Kingdom,2022-03-27 04:20:47,52.1307,-3.7837,851925,7095,,,"Wales, United Kingdom",27143.47161154655,0.8328197904745136
2022-03-27,United Kingdom,2022-03-28 04:20:33,18.2206,-63.0686,2633,9,,,"Anguilla, United Kingdom",17550.99320090654,0.3418154196733764
2022-03-27,United Kingdom,2022-03-28 04:20:33,32.3078,-64.7505,12354,127,,,"Bermuda, United Kingdom",19838.453262248488,1.0280071231989638
2022-03-27,United Kingdom,2022-03-28 04:20:33,18.4207,-64.64,6141,62,,,"British Virgin Islands, United Kingdom",20309.554519297548,1.0096075557726754
2022-03-27,United Kingdom,2022-03-28 04:20:33,19.3133,-81.2546,20606,24,,,"Cayman Islands, United Kingdom",31354.2300669507,0.11647093079685528
2022-03-27,United Kingdom,2022-03-28 04:20:33,49.3723,-2.3644,0,0,,,"Channel Islands, United Kingdom",0.0,
2022-03-27,United Kingdom,2022-03-28 04:20:33,52.3555,-1.1743,17419944,142780,,,"England, United Kingdom",31119.713026017733,0.819635241077698
2022-03-27,United Kingdom,2022-03-28 04:20:33,-51.7963,-59.5236,119,0,,,"Falkland Islands (Malvinas), United Kingdom",3416.5948894631065,0.0
2022-03-27,United Kingdom,2022-03-28 04:20:33,36.1408,-5.3536,16660,101,,,"Gibraltar, United Kingdom",49449.40785372949,0.6062424969987995
2022-03-27,United Kingdom,2022-03-28 04:20:33,49.448196,-2.58949,20785,31,,,"Guernsey, United Kingdom",32992.063492063484,0.1491460187635314
2022-03-27,United Kingdom,2022-03-28 04:20:33,54.2361,-4.5481,27566,82,,,"Isle of Man, United Kingdom",32418.38366732524,0.29746789523325834
2022-03-27,United Kingdom,2022-03-28 04:20:33,49.2138,-2.1358,44859,118,,,"Jersey, United Kingdom",41042.08600182983,0.26304643438328984
2022-03-27,United Kingdom,2022-03-28 04:20:33,16.742498,-62.187366,175,2,,,"Montserrat, United Kingdom",3500.7001400280046,1.1428571428571428
2022-03-27,United Kingdom,2022-03-28 04:20:33,54.7877,-6.4923,678397,3292,,,"Northern Ireland, United Kingdom",36054.262329931975,0.4852615798713733
2022-03-27,United Kingdom,2022-03-28 04:20:33,-7.9467,-14.3559,4,0,,,"Saint Helena, Ascension and Tristan da Cunha, United Kingdom",70.65889418830595,0.0
2022-03-27,United Kingdom,2022-03-28 04:20:33,56.4907,-4.2026,1740857,11287,,,"Scotland, United Kingdom",31864.56903336811,0.6483588255669478
2022-03-27,United Kingdom,2022-03-28 04:20:33,21.69400000000001,-71.7979,5888,36,,,"Turks and Caicos Islands, United Kingdom",15207.397076295263,0.6114130434782609
2022-03-27,United Kingdom,2022-03-28 04:20:33,,,0,0,,,"Unknown, United Kingdom",,
2022-03-27,United Kingdom,2022-03-28 04:20:33,52.1307,-3.7837,851925,7095,,,"Wales, United Kingdom",27143.47161154655,0.8328197904745136
2022-03-28,United Kingdom,2022-03-29 04:20:46,18.2206,-63.0686,2700,9,,,"Anguilla, United Kingdom",17997.600319957342,0.3333333333333333
2022-03-28,United Kingdom,2022-03-29 04:20:46,32.3078,-64.7505,12456,127,,,"Bermuda, United Kingdom",20002.248165336503,1.019588953114965
2022-03-28,United Kingdom,2022-03-29 04:20:46,18.4207,-64.64,6141,62,,,"British Virgin Islands, United Kingdom",20309.554519297548,1.0096075557726754
2022-03-28,United Kingdom,2022-03-29 04:20:46,19.3133,-81.2546,20606,24,,,"Cayman Islands, United Kingdom",31354.2300669507,0.11647093079685528
2022-03-28,United Kingdom,2022-03-29 04:20:46,49.3723,-2.3644,0,0,,,"Channel Islands, United Kingdom",0.0,
2022-03-28,United Kingdom,2022-03-29 04:20:46,52.3555,-1.1743,17603000,142923,,,"England, United Kingdom",31446.731883695502,0.8119241038459354
2022-03-28,United Kingdom,2022-03-29 04:20:46,-51.7963,-59.5236,119,0,,,"Falkland Islands (Malvinas), United Kingdom",3416.5948894631065,0.0
2022-03-28,United Kingdom,2022-03-29 04:20:46,36.1408,-5.3536,16851,101,,,"Gibraltar, United Kingdom",50016.324834525534,0.5993709572132218
2022-03-28,United Kingdom,2022-03-29 04:20:46,49.448196,-2.58949,20785,31,,,"Guernsey, United Kingdom",32992.063492063484,0.1491460187635314
2022-03-28,United Kingdom,2022-03-29 04:20:46,54.2361,-4.5481,27925,82,,,"Isle of Man, United Kingdom",32840.577664879114,0.2936436884512086
2022-03-28,United Kingdom,2022-03-29 04:20:46,49.2138,-2.1358,45146,119,,,"Jersey, United Kingdom",41304.66605672461,0.26358924378682497
2022-03-28,United Kingdom,2022-03-29 04:20:46,16.742498,-62.187366,175,2,,,"Montserrat, United Kingdom",3500.7001400280046,1.1428571428571428
2022-03-28,United Kingdom,2022-03-29 04:20:46,54.7877,-6.4923,682238,3306,,,"Northern Ireland, United Kingdom",36258.397108843536,0.4845816269395724
2022-03-28,United Kingdom,2022-03-29 04:20:46,-7.9467,-14.3559,4,0,,,"Saint Helena, Ascension and Tristan da Cunha, United Kingdom",70.65889418830595,0.0
2022-03-28,United Kingdom,2022-03-29 04:20:46,56.4907,-4.2026,1766147,11320,,,"Scotland, United Kingdom",32327.476067578198,0.6409432510430898
2022-03-28,United Kingdom,2022-03-29 04:20:46,21.69400000000001,-71.7979,5888,36,,,"Turks and Caicos Islands, United Kingdom",15207.397076295263,0.6114130434782609
2022-03-28,United Kingdom,2022-03-29 04:20:46,,,0,0,,,"Unknown, United Kingdom",,
2022-03-28,United Kingdom,2022-03-29 04:20:46,52.1307,-3.7837,854130,7122,,,"Wales, United Kingdom",27213.725865035365,0.833830915668575
2022-03-29,United Kingdom,2022-03-30 04:20:45,18.2206,-63.0686,2700,9,,,"Anguilla, United Kingdom",17997.600319957342,0.3333333333333333
2022-03-29,United Kingdom,2022-03-30 04:20:45,32.3078,-64.7505,12456,127,,,"Bermuda, United Kingdom",20002.248165336503,1.019588953114965
2022-03-29,United Kingdom,2022-03-30 04:20:45,18.4207,-64.64,6141,62,,,"British Virgin Islands, United Kingdom",20309.554519297548,1.0096075557726754
2022-03-29,United Kingdom,2022-03-30 04:20:45,19.3133,-81.2546,20606,25,,,"Cayman Islands, United Kingdom",31354.2300669507,0.12132388624672424
2022-03-29,United Kingdom,2022-03-30 04:20:45,49.3723,-2.3644,0,0,,,"Channel Islands, United Kingdom",0.0,
2022-03-29,United Kingdom,2022-03-30 04:20:45,52.3555,-1.1743,17667861,143174,,,"England, United Kingdom",31562.602273782897,0.8103640842544549
2022-03-29,United Kingdom,2022-03-30 04:20:45,-51.7963,-59.5236,123,0,,,"Falkland Islands (Malvinas), United Kingdom",3531.438415159345,0.0
2022-03-29,United Kingdom,2022-03-30 04:20:45,36.1408,-5.3536,16851,101,,,"Gibraltar, United Kingdom",50016.324834525534,0.5993709572132218
2022-03-29,United Kingdom,2022-03-30 04:20:45,49.448196,-2.58949,20785,31,,,"Guernsey, United Kingdom",32992.063492063484,0.1491460187635314
2022-03-29,United Kingdom,2022-03-30 04:20:45,54.2361,-4.5481,28081,82,,,"Isle of Man, United Kingdom",33024.038009220065,0.2920123927210569
2022-03-29,United Kingdom,2022-03-30 04:20:45,49.2138,-2.1358,45770,120,,,"Jersey, United Kingdom",41875.57182067703,0.2621804675551672
2022-03-29,United Kingdom,2022-03-30 04:20:45,16.742498,-62.187366,175,2,,,"Montserrat, United Kingdom",3500.7001400280046,1.1428571428571428
2022-03-29,United Kingdom,2022-03-30 04:20:45,54.7877,-6.4923,683969,3315,,,"Northern Ireland, United Kingdom",36350.39328231292,0.4846710888943797
2022-03-29,United Kingdom,2022-03-30 04:20:45,-7.9467,-14.3559,4,0,,,"Saint Helena, Ascension and Tristan da Cunha, United Kingdom",70.65889418830595,0.0
2022-03-29,United Kingdom,2022-03-30 04:20:45,56.4907,-4.2026,1775358,11359,,,"Scotland, United Kingdom",32496.073801548515,0.6398146176714781
2022-03-29,United Kingdom,2022-03-30 04:20:45,21.69400000000001,-71.7979,5910,36,,,"Turks and Caicos Islands, United Kingdom",15264.218193088484,0.6091370558375635
2022-03-29,United Kingdom,2022-03-30 04:20:45,,,0,0,,,"Unknown, United Kingdom",,
2022-03-29,United Kingdom,2022-03-30 04:20:45,52.1307,-3.7837,858983,7126,,,"Wales, United Kingdom",27368.348945389662,0.8295856844663979
2022-03-30,United Kingdom,2022-03-31 04:20:56,18.2206,-63.0686,2700,9,,,"Anguilla, United Kingdom",17997.600319957342,0.3333333333333333
2022-03-30,United Kingdom,2022-03-31 04:20:56,32.3078,-64.7505,12456,127,,,"Bermuda, United Kingdom",20002.248165336503,1.019588953114965
2022-03-30,United Kingdom,2022-03-31 04:20:56,18.4207,-64.64,6141,62,,,"British Virgin Islands, United Kingdom",20309.554519297548,1.0096075557726754
2022-03-30,United Kingdom,2022-03-31 04:20:56,19.3133,-81.2546,20606,25,,,"Cayman Islands, United Kingdom",31354.2300669507,0.12132388624672424
2022-03-30,United Kingdom,2022-03-31 04:20:56,49.3723,-2.3644,0,0,,,"Channel Islands, United Kingdom",0.0,
2022-03-30,United Kingdom,2022-03-31 04:20:56,52.3555,-1.1743,17742075,143330,,,"England, United Kingdom",31695.181252367038,0.8078536473326824
2022-03-30,United Kingdom,2022-03-31 04:20:56,-51.7963,-59.5236,123,0,,,"Falkland Islands (Malvinas), United Kingdom",3531.438415159345,0.0
2022-03-30,United Kingdom,2022-03-31 04:20:56,36.1408,-5.3536,16854,101,,,"Gibraltar, United Kingdom",50025.22928972129,0.5992642696095882
2022-03-30,United Kingdom,2022-03-31 04:20:56,49.448196,-2.58949,22257,31,,,"Guernsey, United Kingdom",35328.57142857143,0.13928202363301434
2022-03-30,United Kingdom,2022-03-31 04:20:56,54.2361,-4.5481,28376,82,,,"Isle of Man, United Kingdom",33370.966224480195,0.2889765999436143
2022-03-30,United Kingdom,2022-03-31 04:20:56,49.2138,-2.1358,46108,120,,,"Jersey, United Kingdom",42184.81244281793,0.2602585234666435
2022-03-30,United Kingdom,2022-03-31 04:20:56,16.742498,-62.187366,175,2,,,"Montserrat, United Kingdom",3500.7001400280046,1.1428571428571428
2022-03-30,United Kingdom,2022-03-31 04:20:56,54.7877,-6.4923,685383,3320,,,"Northern Ireland, United Kingdom",36425.54209183674,0.4844006927513522
2022-03-30,United Kingdom,2022-03-31 04:20:56,-7.9467,-14.3559,4,0,,,"Saint Helena, Ascension and Tristan da Cunha, United Kingdom",70.65889418830595,0.0
2022-03-30,United Kingdom,2022-03-31 04:20:56,56.4907,-4.2026,1784824,11393,,,"Scotland, United Kingdom",32669.339044167446,0.6383262439321749
2022-03-30,United Kingdom,2022-03-31 04:20:56,21.69400000000001,-71.7979,5910,36,,,"Turks and Caicos Islands, United Kingdom",15264.218193088484,0.6091370558375635
2022-03-30,United Kingdom,2022-03-31 04:20:56,,,0,0,,,"Unknown, United Kingdom",,
2022-03-30,United Kingdom,2022-03-31 04:20:56,52.1307,-3.7837,860727,7144,,,"Wales, United Kingdom",27423.915121391703,0.8299960382327962
2022-03-31,United Kingdom,2022-04-01 04:20:28,18.2206,-63.0686,2700,9,,,"Anguilla, United Kingdom",17997.600319957342,0.3333333333333333
2022-03-31,United Kingdom,2022-04-01 04:20:28,32.3078,-64.7505,12564,128,,,"Bermuda, United Kingdom",20175.678062723808,1.0187838268067495
2022-03-31,United Kingdom,2022-04-01 04:20:28,18.4207,-64.64,6141,62,,,"British Virgin Islands, United Kingdom",20309.554519297548,1.0096075557726754
2022-03-31,United Kingdom,2022-04-01 04:20:28,19.3133,-81.2546,20606,25,,,"Cayman Islands, United Kingdom",31354.2300669507,0.12132388624672424
2022-03-31,United Kingdom,2022-04-01 04:20:28,49.3723,-2.3644,0,0,,,"Channel Islands, United Kingdom",0.0,
2022-03-31,United Kingdom,2022-04-01 04:20:28,52.3555,-1.1743,17804704,143466,,,"England, United Kingdom",31807.06430475265,0.8057758219400896
2022-03-31,United Kingdom,2022-04-01 04:20:28,-51.7963,-59.5236,123,0,,,"Falkland Islands (Malvinas), United Kingdom",3531.438415159345,0.0
2022-03-31,United Kingdom,2022-04-01 04:20:28,36.1408,-5.3536,16920,101,,,"Gibraltar, United Kingdom",50221.12730402778,0.5969267139479906
2022-03-31,United Kingdom,2022-04-01 04:20:28,49.448196,-2.58949,22257,31,,,"Guernsey, United Kingdom",35328.57142857143,0.13928202363301434
2022-03-31,United Kingdom,2022-04-01 04:20:28,54.2361,-4.5481,28588,84,,,"Isle of Man, United Kingdom",33620.28412832817,0.2938295788442703
2022-03-31,United Kingdom,2022-04-01 04:20:28,49.2138,-2.1358,46356,120,,,"Jersey, United Kingdom",42411.71088746569,0.2588661661920787
2022-03-31,United Kingdom,2022-04-01 04:20:28,16.742498,-62.187366,175,2,,,"Montserrat, United Kingdom",3500.7001400280046,1.1428571428571428
2022-03-31,United Kingdom,2022-04-01 04:20:28,54.7877,-6.4923,686844,3323,,,"Northern Ireland, United Kingdom",36503.188775510214,0.4838070944785133
2022-03-31,United Kingdom,2022-04-01 04:20:28,-7.9467,-14.3559,4,0,,,"Saint Helena, Ascension and Tristan da Cunha, United Kingdom",70.65889418830595,0.0
2022-03-31,United Kingdom,2022-04-01 04:20:28,56.4907,-4.2026,1793771,11428,,,"Scotland, United Kingdom",32833.10453388977,0.6370935866395432
2022-03-31,United Kingdom,2022-04-01 04:20:28,21.69400000000001,-71.7979,5910,36,,,"Turks and Caicos Islands, United Kingdom",15264.218193088484,0.6091370558375635
2022-03-31,United Kingdom,2022-04-01 04:20:28,,,0,0,,,"Unknown, United Kingdom",,
2022-03-31,United Kingdom,2022-04-01 04:20:28,52.1307,-3.7837,862106,7162,,,"Wales, United Kingdom",27467.851908494238,0.830756310708892
2022-04-01,United Kingdom,2022-04-02 04:20:47,18.2206,-63.0686,2700,9,,,"Anguilla, United Kingdom",17997.600319957342,0.3333333333333333
2022-04-01,United Kingdom,2022-04-02 04:20:47,32.3078,-64.7505,12564,128,,,"Bermuda, United Kingdom",20175.678062723808,1.0187838268067495
2022-04-01,United Kingdom,2022-04-02 04:20:47,18.4207,-64.64,6155,62,,,"British Virgin Islands, United Kingdom",20355.85540893608,1.007311129163282
2022-04-01,United Kingdom,2022-04-02 04:20:47,19.3133,-81.2546,20606,25,,,"Cayman Islands, United Kingdom",31354.2300669507,0.12132388624672424
2022-04-01,United Kingdom,2022-04-02 04:20:47,49.3723,-2.3644,0,0,,,"Channel Islands, United Kingdom",0.0,
2022-04-01,United Kingdom,2022-04-02 04:20:47,52.3555,-1.1743,17864687,143600,,,"England, United Kingdom",31914.220432604703,0.803820408384429
2022-04-01,United Kingdom,2022-04-02 04:20:47,-51.7963,-59.5236,124,0,,,"Falkland Islands (Malvinas), United Kingdom",3560.149296583405,0.0
2022-04-01,United Kingdom,2022-04-02 04:20:47,36.1408,-5.3536,16992,101,,,"Gibraltar, United Kingdom",50434.83422872577,0.59439736346516
2022-04-01,United Kingdom,2022-04-02 04:20:47,49.448196,-2.58949,22257,31,,,"Guernsey, United Kingdom",35328.57142857143,0.13928202363301434
2022-04-01,United Kingdom,2022-04-02 04:20:47,54.2361,-4.5481,28588,84,,,"Isle of Man, United Kingdom",33620.28412832817,0.2938295788442703
2022-04-01,United Kingdom,2022-04-02 04:20:47,49.2138,-2.1358,46596,120,,,"Jersey, United Kingdom",42631.290027447394,0.25753283543651817
2022-04-01,United Kingdom,2022-04-02 04:20:47,16.742498,-62.187366,175,2,,,"Montserrat, United Kingdom",3500.7001400280046,1.1428571428571428
2022-04-01,United Kingdom,2022-04-02 04:20:47,54.7877,-6.4923,688062,3329,,,"Northern Ireland, United Kingdom",36567.92091836735,0.4838226787702271
